ID,Name,InChI,InChIKey,SMILES,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT
A-2035,zinc bis(diethyldithiocarbamate),"InChI=1S/2C5H11NS2.Zn/c2*1-3-6(4-2)5(7)8;/h2*3-4H2,1-2H3,(H,7,8);/q;;+2/p-2",RKQOSDAEEGPRER-UHFFFAOYSA-L,[Zn++].CCN(CC)C([S-])=S.CCN(CC)C([S-])=S,-5.5333331166,0.0,1,G1,361.9420000000001,2.317500000000001,85.76800000000004,17.0,4.0,0.0,7.0,4.0,96.0,0.0,0.0,0.0,0.0,6.48,140.46025041511305,-2.1777777428641986e-07,184.48257857242325
B-2611,"1,2,3-thiadiazole-4-carboxylic acid, 5-methyl-","InChI=1S/C4H4N2O2S/c1-2-3(4(7)8)5-6-9-2/h1H3,(H,7,8)",ZLJIFINJKVSIRN-UHFFFAOYSA-N,Cc1snnc1C(O)=O,-0.4598,0.0,1,G1,144.155,0.5447199999999999,31.60529999999999,9.0,4.0,1.0,5.0,1.0,48.0,1.0,0.0,0.0,1.0,63.080000000000005,55.30624599018461,3.0766634399873354,232.22643653531688
B-4378,endosulfan sulfate,"InChI=1S/C9H6Cl6O4S/c10-5-6(11)8(13)4-2-19-20(16,17)18-1-3(4)7(5,12)9(8,14)15/h3-4H,1-2H2",AAPVQEMYVNZIOO-UHFFFAOYSA-N,ClC1=C(Cl)C2(Cl)C3CO[S](=O)(=O)OCC3C1(Cl)C2(Cl)Cl,-5.945,0.0,1,G1,422.9280000000001,3.355900000000001,78.14080000000001,20.0,4.0,0.0,11.0,0.0,114.0,0.0,2.0,3.0,3.0,52.60000000000001,145.0417854044369,2.1874187740195965,573.9273121140942
B-2454,"propanoic acid, 2-(2,4-dichlorophenoxy)-, (r)-","InChI=1S/C9H8Cl2O3/c1-5(9(12)13)14-8-3-2-6(10)4-7(8)11/h2-5H,1H3,(H,12,13)/t5-/m1/s1",MZHCENGPTKEIGP-RXMQYKEDSA-N,C[C@@H](Oc1ccc(Cl)cc1Cl)C(O)=O,-2.6003,0.0,1,G1,235.066,2.845300000000001,54.18780000000002,14.0,2.0,1.0,5.0,3.0,76.0,1.0,0.0,0.0,1.0,46.53,91.2020629981968,2.817664884623791,351.9103452953617
F-534,Cinnamyl anthranilate,"InChI=1S/C16H15NO2/c17-15-11-5-4-10-14(15)16(18)19-12-6-9-13-7-2-1-3-8-13/h1-11H,12,17H2",GABQNAFEZZDSCM-UHFFFAOYSA-N,NC1=C(C(=O)OCC=CC2=CC=CC=C2)C=CC=C1,-6.04,0.0,1,G1,253.301,3.139000000000002,76.61290000000004,19.0,3.0,1.0,3.0,4.0,96.0,2.0,0.0,0.0,2.0,52.32000000000001,111.87362077752655,1.881853838733928,576.3126215016729
F-402,N-Acetyl-O-benzoylserine,"InChI=1S/C12H13NO5/c1-8(14)13-10(11(15)16)7-18-12(17)9-5-3-2-4-6-9/h2-6,10H,7H2,1H3,(H,13,14)(H,15,16)",RXFPBLZANMSMKQ-UHFFFAOYSA-N,CC(=O)NC(COC(=O)C1=CC=CC=C1)C(=O)O,-3.22,0.0,1,G1,251.238,0.4326999999999993,61.965000000000025,18.0,4.0,2.0,6.0,5.0,96.0,1.0,0.0,0.0,1.0,92.7,103.56326327131887,2.5484018065353693,443.04080891735794
A-834,"oxydiethane-2,1-diyl dinitrate",InChI=1S/C4H8N2O7/c7-5(8)12-3-1-11-2-4-13-6(9)10/h1-4H2,LYAGTVMJGHTIDH-UHFFFAOYSA-N,[O-][N+](=O)OCCOCCO[N+]([O-])=O,-1.6904508209,0.0088670774720894,3,G5,196.115,-0.5804,36.71180000000001,13.0,7.0,0.0,9.0,8.0,76.0,0.0,0.0,0.0,0.0,113.97000000000004,72.38874150349555,2.9961049979124525,153.87547739228722
A-432,"1,1'-ethane-1,2-diylbis(4-nitrobenzene)","InChI=1S/C14H12N2O4/c17-15(18)13-7-3-11(4-8-13)1-2-12-5-9-14(10-6-12)16(19)20/h3-10H,1-2H2",BSNKHEKTRWNNAC-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(CCc2ccc(cc2)[N+]([O-])=O)cc1,-4.589885800199999,0.0,1,G1,272.26,3.2882000000000016,73.60080000000002,20.0,4.0,0.0,6.0,5.0,102.0,2.0,0.0,0.0,2.0,86.28,114.52433299935382,1.9738867162102545,563.1270925467024
E-1269,Amikacin,"InChI=1S/C22H43N5O13/c23-2-1-8(29)20(36)27-7-3-6(25)18(39-22-16(34)15(33)13(31)9(4-24)37-22)17(35)19(7)40-21-14(32)11(26)12(30)10(5-28)38-21/h6-19,21-22,28-35H,1-5,23-26H2,(H,27,36)",LKCWBDHBTVXHDL-UHFFFAOYSA-N,NCCC(O)C(=O)NC2CC(N)C(OC1OC(CN)C(O)C(O)C1O)C(O)C2OC3OC(CO)C(O)C(N)C3O,-0.5,0.0,1,G1,585.6080000000002,-8.424200000000015,131.42570000000003,40.0,17.0,13.0,18.0,10.0,234.0,0.0,3.0,3.0,3.0,331.93999999999994,229.2645399768689,1.847903728536342,815.0542713752033
A-3921,2-bromopropane,"InChI=1S/C3H7Br/c1-3(2)4/h3H,1-2H3",NAMYKGVDVNBCFQ-UHFFFAOYSA-N,CC(C)Br,-1.598518701,0.0184806076059304,3,G5,122.993,1.7897,24.06299999999999,4.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,35.33668286226413,2.3237900077244498,8.0
F-762,1-[4-[2-(diaminomethylidene)hydrazinyl]naphthalen-1-yl]iminoguanidine,"InChI=1S/C12H14N8/c13-11(14)19-17-9-5-6-10(18-20-12(15)16)8-4-2-1-3-7(8)9/h1-6H,(H4,13,14,19)(H4,15,16,20)",PHFIHDKUVGCCEG-UHFFFAOYSA-N,N=C(N)NN=C1C=CC(=NNC(=N)N)C2=C1C=CC=C2,-3.29,0.0,1,G1,270.3,-0.3692599999999992,78.75559999999999,20.0,4.0,6.0,8.0,2.0,102.0,1.0,0.0,1.0,2.0,148.52,114.80674639212444,2.393665964648304,585.6123370461914
C-2489,"5-(4-aminobenzenesulfonylimido)-4-methyl-delta2-1,3,4-thiadiazoline-2-sulfonamide","InChI=1S/C9H11N5O4S3/c1-14-8(19-9(12-14)20(11,15)16)13-21(17,18)7-4-2-6(10)3-5-7/h2-5H,10H2,1H3,(H2,11,15,16)",BKCXBMXTXLGZCV-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(N)C=C2)[S](N)(=O)=O,-2.5,0.0,1,G1,349.4190000000001,-0.9991999999999988,76.0614,21.0,8.0,2.0,12.0,3.0,114.0,2.0,0.0,0.0,2.0,150.49999999999997,124.2081793919779,2.57840316906822,938.0144950959028
C-2131,"3-(1-aziridinyl)-4,6-dinitro-(n-propyl)benzamide","InChI=1S/C12H14N4O5/c1-2-3-13-12(17)8-6-10(14-4-5-14)11(16(20)21)7-9(8)15(18)19/h6-7H,2-5H2,1H3,(H,13,17)",QTBORRHTRCJQKU-UHFFFAOYSA-N,CCCNC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-3.89,0.0,1,G1,294.26700000000005,1.4628,74.58800000000001,21.0,6.0,1.0,9.0,6.0,112.0,1.0,1.0,1.0,2.0,118.39000000000004,119.39239405120216,2.510444479736961,611.9105035713826
A-1743,"N-(2,2,6,6-tetramethylpiperidin-4-yl)-N-{6-[N-(2,2,6,6-tetramethylpiperidin-4-yl)formamido]hexyl}formamide","InChI=1S/C26H50N4O2/c1-23(2)15-21(16-24(3,4)27-23)29(19-31)13-11-9-10-12-14-30(20-32)22-17-25(5,6)28-26(7,8)18-22/h19-22,27-28H,9-18H2,1-8H3",UONLDZHKYCFZRW-UHFFFAOYSA-N,CC1(C)CC(CC(C)(C)N1)N(CCCCCCN(C=O)C2CC(C)(C)NC(C)(C)C2)C=O,-1.5399557687999998,0.0,1,G1,450.7120000000002,4.0820000000000025,132.63940000000002,32.0,4.0,2.0,6.0,11.0,186.0,0.0,2.0,2.0,2.0,64.68,196.79357748839672,1.7433074821037915,543.3164175619862
B-2733,"1,6-dioxaspiro[4,4]nonane, 2,7-dimethyl-","InChI=1S/C9H16O2/c1-7-3-5-9(10-7)6-4-8(2)11-9/h7-8H,3-6H2,1-2H3",PUKTVFNQVGOXPI-UHFFFAOYSA-N,CC1CCC2(CCC(C)O2)O1,-0.4487,0.0,1,G1,156.225,2.0805,42.29300000000001,11.0,2.0,0.0,2.0,0.0,64.0,0.0,2.0,2.0,2.0,18.46,67.8742160949577,2.017857381506242,137.64172284395272
A-932,4-methanesulfonyl-1-methyl-2-nitrobenzene,"InChI=1S/C8H9NO4S/c1-6-3-4-7(14(2,12)13)5-8(6)9(10)11/h3-5H,1-2H3",OXBDLEXAVKAJFD-UHFFFAOYSA-N,Cc1ccc(cc1[N+]([O-])=O)[S](C)(=O)=O,-2.7647010816,0.0,1,G1,215.23,1.30672,50.943200000000026,14.0,4.0,0.0,6.0,2.0,76.0,1.0,0.0,0.0,1.0,77.28,81.43966145257656,3.4165333761642867,478.1146884592122
A-4004,dilithium(1+) ion sulfate,"InChI=1S/2Li.H2O4S/c;;1-5(2,3)4/h;;(H2,1,2,3,4)/q2*+1;/p-2",INHCSSUBVCNVSK-UHFFFAOYSA-L,[Li+].[Li+].[O-][S]([O-])(=O)=O,0.3921242805,0.0589591332526582,3,G5,109.945,-7.329999999999999,10.4746,7.0,4.0,0.0,7.0,0.0,32.0,0.0,0.0,0.0,0.0,80.25999999999999,65.60131360359244,-7.999999835000003e-08,92.8582023226588
B-4559,dimethoxymethane,"InChI=1S/C3H8O2/c1-4-3-5-2/h3H2,1-2H3",NKDDWNXOKDWJAK-UHFFFAOYSA-N,COCOC,0.506,0.0687806119882936,3,G5,76.095,0.2367,18.885,5.0,2.0,0.0,2.0,2.0,32.0,0.0,0.0,0.0,0.0,18.46,31.69622571563653,2.19060968716425,12.36452797660028
A-3299,potassium trifluoroacetate,"InChI=1S/C2HF3O2.K/c3-2(4,5)1(6)7;/h(H,6,7);/q;+1/p-1",CUNPJFGIODEJLQ-UHFFFAOYSA-M,[K+].[O-]C(=O)C(F)(F)F,0.6610693015,0.0,1,G1,152.112,-3.697399999999999,11.062,8.0,2.0,0.0,6.0,0.0,42.0,0.0,0.0,0.0,0.0,40.13,85.47911989860722,0.0,87.77443751081735
F-544,"4-aminonaphthalene-1,2-dione","InChI=1S/C10H7NO2/c11-8-5-9(12)10(13)7-4-2-1-3-6(7)8/h1-5H,11H2",IGONFFFOEMASIA-UHFFFAOYSA-N,NC1=CC(=O)C(=O)C2=C1C=CC=C2,-3.84,0.0,1,G1,173.17100000000002,0.7516,47.94390000000001,13.0,3.0,1.0,3.0,0.0,64.0,1.0,0.0,1.0,2.0,60.16,74.85867228847015,2.717908595470385,432.3058156581232
A-4921,2-isobutyl-4-methyltetrahydro-2H-pyran,"InChI=1S/C10H20O/c1-8(2)6-10-7-9(3)4-5-11-10/h8-10H,4-7H2,1-3H3",LETLQGKRPMMKKC-UHFFFAOYSA-N,CC(C)CC1CC(C)CCO1,-3.0799294807,0.0,1,G1,156.26899999999998,2.8476000000000017,47.593000000000025,11.0,1.0,0.0,1.0,2.0,66.0,0.0,1.0,1.0,1.0,9.23,70.13144413337666,2.2256268733856754,107.44040467374955
A-5182,nonanoic acid,"InChI=1S/C9H18O2/c1-2-3-4-5-6-7-8-9(10)11/h2-8H2,1H3,(H,10,11)",FBUKVWPVBMHYJY-UHFFFAOYSA-N,CCCCCCCCC(O)=O,-2.7221977641,0.3932307984656694,5,G5,158.241,2.821600000000001,45.62880000000001,11.0,1.0,1.0,2.0,7.0,66.0,0.0,0.0,0.0,0.0,37.3,68.6145437952422,2.8497612822334424,99.73585546369786
F-714,1-chloroacridin-9-amine,"InChI=1S/C13H9ClN2/c14-9-5-3-7-11-12(9)13(15)8-4-1-2-6-10(8)16-11/h1-7H,(H2,15,16)",QGLBQYVHYYPKGD-UHFFFAOYSA-N,NC1=C2C(Cl)=CC=CC2=NC2=C1C=CC=C2,-1.58,0.0,1,G1,228.682,3.6236000000000015,68.67140000000002,16.0,2.0,1.0,3.0,0.0,78.0,3.0,0.0,0.0,3.0,38.91,97.6575370878083,2.6154418174030747,691.8927302408441
C-959,3-(propanoyloxymethyl)phenytoin,"InChI=1S/C19H18N2O4/c1-2-16(22)25-13-21-17(23)19(20-18(21)24,14-9-5-3-6-10-14)15-11-7-4-8-12-15/h3-12H,2,13H2,1H3,(H,20,24)",FBQTWGHLMQUOQL-UHFFFAOYSA-N,CCC(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3,-4.91,0.08,2,G3,338.36300000000006,2.3927000000000005,90.29170000000003,25.0,4.0,1.0,6.0,5.0,128.0,2.0,1.0,1.0,3.0,75.71000000000001,144.94506835625762,2.034205495275545,750.0860960580177
B-1971,"glycine, n-(n-leucylglycyl)-","InChI=1S/C10H19N3O4/c1-6(2)3-7(11)10(17)13-4-8(14)12-5-9(15)16/h6-7H,3-5,11H2,1-2H3,(H,12,14)(H,13,17)(H,15,16)/t7-/m0/s1",VWHGTYCRDRBSFI-ZETCQYMHSA-N,CC(C)C[C@H](N)C(=O)NCC(=O)NCC(O)=O,0.2124,0.0,1,G1,245.279,-1.3231999999999968,61.08560000000002,17.0,4.0,4.0,7.0,7.0,98.0,0.0,0.0,0.0,0.0,121.52,99.74214517395517,3.827406376406721,291.27559756761787
B-1782,"4-imidazolidinone, 3-phenyl-2-thioxo-","InChI=1S/C9H8N2OS/c12-8-6-10-9(13)11(8)7-4-2-1-3-5-7/h1-5H,6H2,(H,10,13)",ZZRIQDWDJVLELF-UHFFFAOYSA-N,O=C1CNC(=S)N1c2ccccc2,-3.2425,0.0,1,G1,192.243,0.9077000000000004,54.528700000000015,13.0,2.0,1.0,4.0,1.0,66.0,1.0,1.0,1.0,2.0,32.34,81.35039651021762,2.3555706101534835,333.89215125425096
A-5428,strontium titanium trioxide,InChI=1S/3O.Sr.Ti/q;2*-1;+2;,VEALVRVVWBQVSL-UHFFFAOYSA-N,[Sr++].[O-][Ti]([O-])=O,-6.5279992996,0.8943540232775445,4,G4,183.484,-2.8801,6.440499999999999,5.0,3.0,0.0,5.0,0.0,24.0,0.0,0.0,0.0,0.0,63.19,73.37543216357544,0.0,29.87430298092722
A-2753,"methyl (9E,12E,15E)-octadeca-9,12,15-trienoate methyl (9Z)-octadec-9-enoate methyl (9Z,12Z)-octadeca-9,12-dienoate methyl hexadecanoate methyl octadecanoate","InChI=1S/C19H38O2.C19H36O2.C19H34O2.C19H32O2.C17H34O2/c4*1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21-2;1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19-2/h3-18H2,1-2H3;10-11H,3-9,12-18H2,1-2H3;7-8,10-11H,3-6,9,12-18H2,1-2H3;4-5,7-8,10-11H,3,6,9,12-18H2,1-2H3;3-16H2,1-2H3/b;11-10-;8-7-,11-10-;5-4+,8-7+,11-10+;",SWOKSHSHKMKETQ-WIBNQTOSSA-N,CCCCCCCCCCCCCCCCCC(=O)OC.CCCCCCCCCCCCCCCC(=O)OC.CCCCCCCC\C=C/CCCCCCCC(=O)OC.CCCCC/C=C\C\C=C/CCCCCCCC(=O)OC.CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OC,-7.800359899299999,0.0,1,G1,1452.4049999999995,29.98030000000008,448.01200000000256,103.0,10.0,0.0,10.0,72.0,606.0,0.0,0.0,0.0,0.0,131.50000000000003,640.5749686210819,-3.886991808887497e-07,1846.1053303207648
F-397,"2-(1,3-dioxoisoindol-2-yl)-2-methylbutanoic acid","InChI=1S/C13H13NO4/c1-3-13(2,12(17)18)14-10(15)8-6-4-5-7-9(8)11(14)16/h4-7H,3H2,1-2H3,(H,17,18)",DRAGYQKESAIJPL-UHFFFAOYSA-N,CCC(C)(C(=O)O)N1C(=O)C2=C(C=CC=C2)C1=O,-1.91,0.0,1,G1,247.25,1.5359000000000005,63.27380000000002,18.0,3.0,1.0,5.0,3.0,94.0,1.0,0.0,1.0,2.0,74.68,104.0188004892747,2.548843170401105,516.6771552837998
A-5994,disulfanylidenemolybdenum,InChI=1S/Mo.H2S/h;1H2,QYSJWHFJGCFRDE-UHFFFAOYSA-N,S.[Mo],-5.8129901866,0.0,1,G1,130.023,0.1103,10.381,2.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,34.949420306652435,0.0,2.0
F-1062,heptyl 2-(6-methoxynaphthalen-2-yl)propanoate,"InChI=1S/C21H28O3/c1-4-5-6-7-8-13-24-21(22)16(2)17-9-10-19-15-20(23-3)12-11-18(19)14-17/h9-12,14-16H,4-8,13H2,1-3H3",CQWOVBUUCZQIOK-UHFFFAOYSA-N,CCCCCCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,-7.12,0.0,1,G1,328.45200000000006,5.465500000000006,98.63300000000008,24.0,3.0,0.0,3.0,9.0,130.0,2.0,0.0,0.0,2.0,35.53,144.51604346865236,1.9199712611117568,663.1814859639838
B-2548,"butanoic acid, 3-methyl-, 4-nitrophenyl ester","InChI=1S/C11H13NO4/c1-8(2)7-11(13)16-10-5-3-9(4-6-10)12(14)15/h3-6,8H,7H2,1-2H3",SZQWZNOMEWDZLR-UHFFFAOYSA-N,CC(C)CC(=O)Oc1ccc(cc1)[N+]([O-])=O,-4.3945,0.0,1,G1,223.228,2.5463000000000005,58.18640000000003,16.0,4.0,0.0,5.0,4.0,86.0,1.0,0.0,0.0,1.0,69.44,93.18415674353044,2.616139242776529,383.4759654533224
B-2632,heptenophos,"InChI=1S/C9H12ClO4P/c1-12-15(11,13-2)14-9-7-5-3-4-6(7)8(9)10/h3-4,6-7H,5H2,1-2H3",GBAWQJNHVWMTLU-UHFFFAOYSA-N,CO[P](=O)(OC)OC1=C(Cl)C2C=CCC12,-2.0011,0.0,1,G1,250.618,3.060200000000002,56.32550000000002,15.0,4.0,0.0,6.0,4.0,84.0,0.0,0.0,2.0,2.0,44.760000000000005,93.46143216145283,2.115993973508301,368.3086340249935
B-112,arecoline,"InChI=1S/C8H13NO2/c1-9-5-3-4-7(6-9)8(10)11-2/h4H,3,5-6H2,1-2H3",HJJPJSXJAXAIPN-UHFFFAOYSA-N,COC(=O)C1=CCCN(C)C1,0.8091,0.0,1,G1,155.197,0.4213,42.213000000000015,11.0,3.0,0.0,3.0,1.0,62.0,0.0,0.0,1.0,1.0,29.54,66.63331264264632,2.573324204324121,186.5310795617182
A-2188,bis(8-methylnonyl) phenyl phosphite,"InChI=1S/C26H47O3P/c1-24(2)18-12-7-5-9-16-22-27-30(29-26-20-14-11-15-21-26)28-23-17-10-6-8-13-19-25(3)4/h11,14-15,20-21,24-25H,5-10,12-13,16-19,22-23H2,1-4H3",SXXILWLQSQDLDL-UHFFFAOYSA-N,CC(C)CCCCCCCOP(OCCCCCCCC(C)C)Oc1ccccc1,-6.382029914199999,0.3217805640499995,2,G3,438.6330000000002,9.3187,130.97400000000005,30.0,3.0,0.0,4.0,20.0,174.0,1.0,0.0,0.0,1.0,27.69,187.83057725120472,2.1678707463877176,454.4268691113173
A-2407,disodium 2-(6-oxido-3-oxo-3H-xanthen-9-yl)benzoate,"InChI=1S/C20H12O5.2Na/c21-11-5-7-15-17(9-11)25-18-10-12(22)6-8-16(18)19(15)13-3-1-2-4-14(13)20(23)24;;/h1-10,21H,(H,23,24);;/q;2*+1/p-2",NJDNXYGOVLYJHP-UHFFFAOYSA-L,[Na+].[Na+].[O-]C(=O)c1ccccc1C2=C3C=CC(=O)C=C3Oc4cc([O-])ccc24,-1.5755053644,1.3440908213428664,4,G4,376.27500000000015,-3.990099999999997,88.31850000000001,27.0,5.0,0.0,7.0,2.0,122.0,2.0,0.0,2.0,4.0,93.4,198.11435083180493,1.3066661902779571e-06,1166.550448297903
A-2987,lithium(1+) ion trifluoromethanesulfonate,"InChI=1S/CHF3O3S.Li/c2-1(3,4)8(5,6)7;/h(H,5,6,7);",WDGKXRCNMKPDSD-UHFFFAOYSA-N,[Li].O[S](=O)(=O)C(F)(F)F,0.9030401981,0.0,1,G1,157.01799999999997,0.0132,23.3576,9.0,2.0,1.0,8.0,0.0,51.0,0.0,0.0,0.0,0.0,54.37,61.1620587725813,0.0,167.98710676103488
A-4533,ethanedioyl dichloride,InChI=1S/C2Cl2O2/c3-1(5)2(4)6,CTSLXHKWHWQRSH-UHFFFAOYSA-N,ClC(=O)C(Cl)=O,0.8964494062999999,0.0,1,G1,126.926,0.5171999999999999,21.72,6.0,2.0,0.0,4.0,1.0,34.0,0.0,0.0,0.0,0.0,34.14,44.03376979607703,3.5677034550432034,75.5488750216347
B-2226,"glycine, n,n-bis(2-cyanoethyl)-","InChI=1S/C8H11N3O2/c9-3-1-5-11(6-2-4-10)7-8(12)13/h1-2,5-7H2,(H,12,13)",KIGQVWWOESIMBG-UHFFFAOYSA-N,OC(=O)CN(CCC#N)CCC#N,0.4578,0.0,1,G1,181.195,0.2003600000000001,44.53580000000002,13.0,4.0,1.0,5.0,6.0,70.0,0.0,0.0,0.0,0.0,88.12,76.79459471398638,3.822556458306247,220.7541441683537
A-4659,4-methyl-4-phenylpentan-2-ol,"InChI=1S/C12H18O/c1-10(13)9-12(2,3)11-7-5-4-6-8-11/h4-8,10,13H,9H2,1-3H3",NCYQVRNLBAYSLE-UHFFFAOYSA-N,CC(O)CC(C)(C)c1ccccc1,-2.1472867242,0.0,1,G1,178.275,2.735100000000001,55.76580000000005,13.0,1.0,1.0,1.0,3.0,72.0,1.0,0.0,0.0,1.0,20.23,80.41528955807264,2.810733935725913,249.08680360822464
A-5820,hydrogen selenide,InChI=1S/Se,BUGBHKTXTAQXES-UHFFFAOYSA-N,[Se],-6.5751878449,0.0,1,G1,78.96,-0.3808,5.754,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,17.964098032124472,0.0,0.0
B-1305,1-chloro-1-nitropropane,"InChI=1S/C3H6ClNO2/c1-2-3(4)5(6)7/h3H,2H2,1H3",XEKUXTMJEFPWCG-UHFFFAOYSA-N,CCC(Cl)[N+]([O-])=O,-1.1887,0.0,1,G1,123.539,1.2379999999999998,26.926399999999997,7.0,2.0,0.0,4.0,2.0,42.0,0.0,0.0,0.0,0.0,43.14,46.42537720600424,3.34341705895396,75.33515884998701
B-593,"acetone, semicarbazone","InChI=1S/C4H9N3O/c1-3(2)6-7-4(5)8/h1-2H3,(H3,5,7,8)",HQDAJGNZGNZGCO-UHFFFAOYSA-N,CC(C)=NNC(N)=O,-0.2674,0.0,1,G1,115.136,0.0505000000000001,31.502099999999995,8.0,2.0,2.0,4.0,1.0,46.0,0.0,0.0,0.0,0.0,67.47999999999999,47.750810857778994,3.446714884438101,114.45183036609208
A-4762,"2,3,4-trichlorobut-1-ene","InChI=1S/C4H5Cl3/c1-3(6)4(7)2-5/h4H,1-2H2",WZUZDBPJFHQVJC-UHFFFAOYSA-N,ClCC(Cl)C(Cl)=C,-2.4244542069,0.0,1,G1,159.44299999999998,2.5851000000000006,35.354,7.0,0.0,0.0,3.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,58.054273019480135,3.34341705895396,69.33515884998701
A-5665,"Paraffin waxes and Hydrocarbon waxes, chloro","InChI=1S/C24H44Cl6/c1-3-7-19(25)9-5-11-21(27)13-15-23(29)17-18-24(30)16-14-22(28)12-6-10-20(26)8-4-2/h19-24H,3-18H2,1-2H3",QKUNKVYPGIOQNP-UHFFFAOYSA-N,CCCC(Cl)CCCC(Cl)CCC(Cl)CCC(Cl)CCC(Cl)CCCC(Cl)CCC,-7.9658105639,0.0495266474980706,3,G5,545.3340000000001,10.912199999999988,143.0659999999999,30.0,0.0,0.0,6.0,21.0,182.0,0.0,0.0,0.0,0.0,0.0,216.95251702024163,3.7104045014643536,333.605316051644
E-203,"2,2',4,4'5,5'-PCB",InChI=1S/C12H4Cl6/c13-7-3-11(17)9(15)1-5(7)6-2-10(16)12(18)4-8(6)14/h1-4H,MVWHGTYKUMDIHL-UHFFFAOYSA-N,c1c(Cl)c(Cl)cc(Cl)c1c2c(Cl)cc(Cl)c(Cl)c2,-8.56,0.0203969496630147,3,G5,360.88200000000006,7.274000000000001,81.938,18.0,0.0,0.0,6.0,1.0,94.0,2.0,0.0,0.0,2.0,0.0,134.308094686851,2.6915481076472427,564.9500798683472
A-826,3-amino-2-hydroxy-5-nitrobenzene-1-sulfonic acid,"InChI=1S/C6H6N2O6S/c7-4-1-3(8(10)11)2-5(6(4)9)15(12,13)14/h1-2,9H,7H2,(H,12,13,14)",DQIVFTJHYKDOMZ-UHFFFAOYSA-N,Nc1cc(cc(c1O)[S](O)(=O)=O)[N+]([O-])=O,-1.7662055678,0.0,1,G1,234.189,0.1292999999999999,48.9882,15.0,6.0,3.0,9.0,2.0,82.0,1.0,0.0,0.0,1.0,143.76000000000002,83.8471393012461,3.5947539886334807,522.6688113613134
B-2699,"1,1'-biphenyl, octabromo-",InChI=1S/C12H2Br8/c13-4-2-1-3(6(14)7(4)15)5-8(16)10(18)12(20)11(19)9(5)17/h1-2H,NDRKXFLZSRHAJE-UHFFFAOYSA-N,Brc1ccc(c(Br)c1Br)c2c(Br)c(Br)c(Br)c(Br)c2Br,-9.351,0.0,1,G1,785.38,9.4536,113.478,20.0,0.0,0.0,8.0,1.0,106.0,2.0,0.0,0.0,2.0,0.0,183.4288781706919,2.874714246655958,678.3291147319976
A-520,2-(4-hydroxyphenyl)acetic acid,"InChI=1S/C8H8O3/c9-7-3-1-6(2-4-7)5-8(10)11/h1-4,9H,5H2,(H,10,11)",XQXPVVBIMDBYFF-UHFFFAOYSA-N,OC(=O)Cc1ccc(O)cc1,-0.3990804112,0.3954831551890782,3,G5,152.149,1.0193,39.44660000000002,11.0,2.0,2.0,3.0,2.0,58.0,1.0,0.0,0.0,1.0,57.53,63.91127695272596,2.7362980721056545,250.54461008172763
B-2482,mecoprop-p,"InChI=1S/C10H11ClO3/c1-6-5-8(11)3-4-9(6)14-7(2)10(12)13/h3-5,7H,1-2H3,(H,12,13)/t7-/m1/s1",WNTGYJSOUMFZEP-SSDOTTSWSA-N,C[C@@H](Oc1ccc(Cl)cc1C)C(O)=O,-2.3972,0.0,1,G1,214.648,2.5003199999999994,53.91480000000002,14.0,2.0,1.0,4.0,3.0,76.0,1.0,0.0,0.0,1.0,46.53,87.26373888571173,2.817664884623791,349.2203893594689
C-2192,"2,2',4,5-tetrachlorodiphenyl  ether",InChI=1S/C12H6Cl4O/c13-7-3-1-2-4-11(7)17-12-6-9(15)8(14)5-10(12)16/h1-6H,DRVAMLZVBNYSQE-UHFFFAOYSA-N,ClC1=C(OC2=CC(=C(Cl)C=C2Cl)Cl)C=CC=C1,-7.0,0.0,1,G1,307.991,6.092500000000001,72.99800000000002,17.0,1.0,0.0,5.0,2.0,88.0,2.0,0.0,0.0,2.0,9.23,118.81510746259455,2.3689939762202545,554.1970467453648
B-4138,thioanisole,"InChI=1S/C7H8S/c1-8-7-5-3-2-4-6-7/h2-6H,1H3",HNKJADCVZUBCPG-UHFFFAOYSA-N,CSc1ccccc1,-2.39,1.3520747843999998,2,G2,124.20799999999996,2.4085,38.22300000000001,8.0,1.0,0.0,1.0,1.0,42.0,1.0,0.0,0.0,1.0,0.0,53.91945525925882,2.8320858350070908,145.73281445033504
